%time,4220.583,7106.00615,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter,,,
1.58E+18,4220.57856,7106.00732,24.6,603125.8759,6940232.056,43,V,,,
1.58E+18,4220.57855,7106.00733,24.7,603125.8759,6940232.056,43,V,,,
1.58E+18,4220.57855,7106.00733,24.8,603125.8759,6940232.056,43,V,,,
1.58E+18,4220.57854,7106.00736,24.9,603125.8759,6940232.056,43,V,,,
1.58E+18,4220.57851,7106.0074,25.1,603131.0122,6940232.216,43,V,,,
1.58E+18,4220.57854,7106.00744,25.5,603131.0122,6940232.216,43,V,,,
1.58E+18,4220.57857,7106.00749,25.8,603131.0122,6940232.216,43,V,,,
1.58E+18,4220.57856,7106.00755,26.1,603136.1485,6940232.376,43,V,,,
1.58E+18,4220.57854,7106.00759,26.3,603136.1485,6940232.376,43,V,,,
1.58E+18,4220.5785,7106.00761,26.6,603141.2848,6940232.535,43,V,,,
1.58E+18,4220.5785,7106.00761,26.6,603141.2848,6940232.535,43,V,,,
1.58E+18,4220.57854,7106.00763,26.7,603141.2848,6940232.535,43,V,,,
1.58E+18,4220.57863,7106.00766,26.8,603140.9383,6940243.673,43,V,,,
1.58E+18,4220.5787,7106.0077,26.9,603145.7281,6940254.969,43,V,,,
1.58E+18,4220.57877,7106.00772,27,603145.7281,6940254.969,43,V,,,
1.58E+18,4220.57887,7106.00773,27.1,603145.3815,6940266.107,43,V,,,
1.58E+18,4220.57899,7106.00777,27.1,603145.035,6940277.244,43,V,,,
1.58E+18,4220.57907,7106.00777,27.1,603144.6884,6940288.381,43,V,,,
1.58E+18,4220.57915,7106.00775,27,603144.3419,6940299.518,43,V,,,
1.58E+18,4220.5792,7106.00771,26.8,603143.9953,6940310.655,43,V,,,
1.58E+18,4220.57926,7106.00766,26.6,603138.8591,6940310.495,43,V,,,
1.58E+18,4220.57932,7106.00763,26.3,603138.5126,6940321.632,43,V,,,
1.58E+18,4220.57935,7106.00758,26,603133.3764,6940321.472,43,V,,,
1.58E+18,4220.5794,7106.00751,25.6,603133.0299,6940332.61,43,V,,,
1.58E+18,4220.57941,7106.00758,25.5,603133.0299,6940332.61,43,V,,,
1.58E+18,4220.57944,7106.00767,25.5,603138.1661,6940332.769,43,V,,,
1.58E+18,4220.57943,7106.00768,25.4,603138.1661,6940332.769,43,V,,,
1.58E+18,4220.57955,7106.00762,24.9,603137.8195,6940343.906,43,V,,,
1.58E+18,4220.57963,7106.00753,24.4,603132.3368,6940354.884,43,V,,,
1.58E+18,4220.57966,7106.00743,24,603127.2007,6940354.724,43,V,,,
1.58E+18,4220.57967,7106.00734,23.7,603122.0646,6940354.564,43,V,,,
1.58E+18,4220.57972,7106.0072,23.2,603116.582,6940365.541,43,V,,,
1.58E+18,4220.57966,7106.00722,23.2,603116.9284,6940354.404,43,V,,,
1.58E+18,4220.57966,7106.00726,23.3,603116.9284,6940354.404,43,V,,,
1.58E+18,4220.57966,7106.00729,23.2,603116.9284,6940354.404,43,V,,,
1.58E+18,4220.57969,7106.00737,23.3,603122.0646,6940354.564,43,V,,,
1.58E+18,4220.57969,7106.00745,23.4,603127.2007,6940354.724,43,V,,,
1.58E+18,4220.57973,7106.00749,23.3,603126.8542,6940365.861,43,V,,,
1.58E+18,4220.57997,7106.00705,21.7,603105.6168,6940387.496,43,V,,,
1.58E+18,4220.58012,7106.00672,20.4,603089.5158,6940409.291,43,V,,,
1.58E+18,4220.5802,7106.00649,19.4,603073.7613,6940419.949,43,V,,,
1.58E+18,4220.58028,7106.00625,18.4,603063.4892,6940419.63,43,V,,,
1.58E+18,4220.58041,7106.00604,17.5,603052.5246,6940441.584,43,V,,,
1.58E+18,4220.58053,7106.00587,16.8,603041.9064,6940452.402,43,V,,,
1.58E+18,4220.58056,7106.00571,16,603036.7704,6940452.242,43,V,,,
1.58E+18,4220.58063,7106.00559,15.4,603026.1522,6940463.06,43,V,,,
1.58E+18,4220.58067,7106.00551,14.8,603026.1522,6940463.06,43,V,,,
1.58E+18,4220.58068,7106.0055,14.5,603026.1522,6940463.06,43,V,,,
